source	component_id	owner_id	owner_name	owner_hierarchy	component_line	script_guid	script_file_id	script_paths	enabled
Assets/Animations/Hornet Enemies/Song Threaded Husk Anim.prefab	114724804207875695	1709254077376921	Song Threaded Husk Anim	Song Threaded Husk Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet NPCs/Bonetown/Bellway Pilgrim Anim.prefab	114724804207875695	1709254077376921	Bellway Pilgrim Anim	Bellway Pilgrim Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet NPCs/Caravan Troupe Flea Anim.prefab	114724804207875695	1709254077376921	Caravan Troupe Flea Anim	Caravan Troupe Flea Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet NPCs/Courier Short Anim.prefab	114724804207875695	1709254077376921	Courier Short Anim	Courier Short Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet NPCs/Couriers Packless Anim.prefab	114724804207875695	1709254077376921	Couriers Packless Anim	Couriers Packless Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet NPCs/Huntress Runt Anim.prefab	114724804207875695	1709254077376921	Huntress Runt Anim	Huntress Runt Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet NPCs/Memory Weaver Anim.prefab	114724804207875695	1709254077376921	Memory Weaver Anim	Memory Weaver Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet NPCs/Pinstress Interior Ground Sit Anim.prefab	114724804207875695	1709254077376921	Pinstress Interior Ground Sit Anim	Pinstress Interior Ground Sit Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet NPCs/Zaza Lone Anim.prefab	114724804207875695	1709254077376921	Zaza Lone Anim	Zaza Lone Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet NeedolinWindy.prefab	114724804207875695	1709254077376921	Hornet NeedolinWindy	Hornet NeedolinWindy	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Props/Aspid Sac Anim.prefab	114724804207875695	1709254077376921	Aspid Sac Anim	Aspid Sac Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Props/City Shard Chest Anim.prefab	114724804207875695	1709254077376921	City Shard Chest Anim	City Shard Chest Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Props/Interactive/Bounce Bell Anim New.prefab	114724804207875695	1709254077376921	Bounce Bell Anim New	Bounce Bell Anim New	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Props/Song Lever Anim.prefab	114724804207875695	1709254077376921	Song Lever Anim	Song Lever Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Props/docks_giant_gate_Timeline.playable	11400000	0			3	1f79187d04fa6fdd168e19d4bafe7dfa	337831424	"[""Assets/Plugins/Unity.Timeline.dll""]"	1
Assets/Animations/Props/docks_giant_gate_Timeline.playable	114709254077376921	0			28	1f79187d04fa6fdd168e19d4bafe7dfa	1467732076	"[""Assets/Plugins/Unity.Timeline.dll""]"	1
Assets/Animations/Props/docks_giant_gate_Timeline.playable	114730242686860875	0			69	1f79187d04fa6fdd168e19d4bafe7dfa	1467732076	"[""Assets/Plugins/Unity.Timeline.dll""]"	1
Assets/Animations/Props/docks_giant_gate_Timeline.playable	114724804207875695	0			175	1f79187d04fa6fdd168e19d4bafe7dfa	2024714994	"[""Assets/Plugins/Unity.Timeline.dll""]"	1
Assets/Animations/Props/docks_giant_gate_Timeline.playable	114618682377417806	0			197	1f79187d04fa6fdd168e19d4bafe7dfa	1467732076	"[""Assets/Plugins/Unity.Timeline.dll""]"	1
Assets/Animations/Props/docks_giant_gate_Timeline.playable	114703437598541787	0			303	1f79187d04fa6fdd168e19d4bafe7dfa	2024714994	"[""Assets/Plugins/Unity.Timeline.dll""]"	1
Assets/Animations/Props/docks_giant_gate_Timeline.playable	114884547391421755	0			325	1f79187d04fa6fdd168e19d4bafe7dfa	-2113462093	"[""Assets/Plugins/Unity.Timeline.dll""]"	1
Assets/Animations/Props/docks_giant_gate_Timeline.playable	114099118695303065	0			417	1f79187d04fa6fdd168e19d4bafe7dfa	-1977359656	"[""Assets/Plugins/Unity.Timeline.dll""]"	1
Assets/Animations/Props/docks_giant_gate_Timeline.playable	114243736805655561	0			434	1f79187d04fa6fdd168e19d4bafe7dfa	-2113462093	"[""Assets/Plugins/Unity.Timeline.dll""]"	1
Assets/Animations/Props/docks_giant_gate_Timeline.playable	114061268324235159	0			591	1f79187d04fa6fdd168e19d4bafe7dfa	-1977359656	"[""Assets/Plugins/Unity.Timeline.dll""]"	1
Assets/Animations/Props/docks_giant_gate_Timeline.playable	114587765826080250	0			608	1f79187d04fa6fdd168e19d4bafe7dfa	-1977359656	"[""Assets/Plugins/Unity.Timeline.dll""]"	1
Assets/Audio/AtmosCues/Mountain.asset	11400000	0			3	ec22ec08005a5708444e04b428b40c0e	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/AtmosCue.cs""]"	1
Assets/Audio/Audio Player Actor AR.prefab	114618682377417806	1709254077376921	Audio Player Actor AR	Audio Player Actor AR	133	191e6e233f1e81e22ecf36e8975f48d5	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/PlayAudioAndRecycle.cs""]"	1
Assets/Audio/Audio Player Actor Infinite Range.prefab	114618682377417806	1709254077376921	Audio Player Actor Infinite Range	Audio Player Actor Infinite Range	136	bec75353ea8e29e3c36e5a5845d5030a	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/AudioSourceGamePause.cs""]"	1
Assets/Audio/Audio Player Actor Infinite Range.prefab	114703437598541787	1709254077376921	Audio Player Actor Infinite Range	Audio Player Actor Infinite Range	148	191e6e233f1e81e22ecf36e8975f48d5	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/PlayAudioAndRecycle.cs""]"	1
Assets/Audio/Audio Player Actor Infinite Range.prefab	114099118695303065	1709254077376921	Audio Player Actor Infinite Range	Audio Player Actor Infinite Range	186	ce9bbc6954852efca06bd8a45eb77419	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/LowPassDistance.cs""]"	1
Assets/Audio/HornetVoices/Acolyte/Acolyte_death_land.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Architect/second_sentinel_talk.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Automatons/second_sentinel_small_move.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Bell Hermit/BH_startle_act3.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Benjin and Crull/Crull_startle.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Bitterbug/Garmond_roar.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Broodling/Broodling_startle.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Burning Bug/BB_alert.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Burning Bug/BB_idle_mutter.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Chapel Maid/CM_sing.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Clover Dancers/CD_stun.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Cogfly/Cogfly sing.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Coral Brawler/CB_move.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Coral Brawler/CBubbler_death.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Coral Brawler/CBubbler_pre_death.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Coral Warrior/CW_short_roar.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Coral Warrior Grey/CWG_stun_hit.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Deep Diver/DD_pre_death.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Deep Diver/DD_sing.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Forebrothers/forebrother_slash_attack_spin_double.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Forebrothers/forebrother_throw_small_move.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Grand Reed/Grand Reed/grand_reed_short_grunt.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Green Prince/GP_sing.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Judgling/Judgling_sing.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Karmelita/Karmelita_Old_sing.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Karmelita _beau/Karmelita/Karmelita-Attack-Quick-.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Last Judge/Last_Judge_sing.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Last Judge/Last_Judge_stun_hit.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Lightbearer/Lightbearer_alert.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Loam/Loam_alert.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Loddie/loddie_emote_miss.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Mortician/Mortician_death_land.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Pavo/Pavo_idle_sing.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Phantom/NewTake/phantom_attack_throw.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Pilgrim Merchant/Pilgrim_merchant_alert.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Pilgrims/Female Pilgrims Beau/Female Pilgrims/D/pilgrim_solemn_enclave_talk.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Pilgrims/Female Pilgrims Beau/Female Pilgrims/Enemy A/pilgrim_female_funeral_react.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Pilgrims/Female Pilgrims Beau/Female Pilgrims/Enemy B/pilgrim_staffwielder_attack.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Pilgrims/Female Pilgrims Beau/Female Pilgrims/Enemy B/pilgrim_staffwielder_death_land.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Pilgrims/Male Pilgrims Matt F/Male Pilgrims/A/mergwin_call_gourmand.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Pilgrims/Male Pilgrims Matt F/Male Pilgrims/Enemy B/kratt_damaged.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Pilgrims/P4/understore_small_react.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Pilgrims/pilgrim_stomper_death.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Plinney/Plinney_laugh.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Plinney/Plinney_rise_from_scared.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Reed 1/Reed/memorium_keeper_attack.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Reed enemy/choristor_attack.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Roachkeeper/Roachkeeper_death_fall.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Rosary Thief/Thief_attack_antic.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Scrounge/Scrounge_rummage_loop_buried.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Seth/Seth_boss_sing.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Sherma/Belle/sherma_talk_sad.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Slab Flies/SF_angry_talk_mid.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Slab Flies/SF_spit_mid.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Slash Spiders/Spider_sing.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Stilkin Trapper/ST_sing.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Styx/Styx_alert.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Underworker Heavy/UH_small_move.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Vog/Vog_sing.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Widow/Widow_talk.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Yarnaby/Yarnaby_door_talk.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Audio/HornetVoices/Zango/Zango_roar_reverb.asset	11400000	0			3	d8b8f475418376667176a09b732810f1	11500000	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
